sensor_id;sensor_type;location;lat;lon;timestamp;temperature;humidity
8806;DHT22;4439;50.889;4.692;2019-02-10T15:16:55;7.00;99.90
8806;DHT22;4439;50.889;4.692;2019-02-10T15:19:24;7.00;99.90
8806;DHT22;4439;50.889;4.692;2019-02-10T15:21:53;7.00;99.90
8806;DHT22;4439;50.889;4.692;2019-02-10T15:24:25;7.10;99.90
8806;DHT22;4439;50.889;4.692;2019-02-10T15:26:54;7.10;99.90
8806;DHT22;4439;50.889;4.692;2019-02-10T15:29:24;7.20;99.90
8806;DHT22;4439;50.889;4.692;2019-02-10T15:31:53;7.20;99.90
8806;DHT22;4439;50.889;4.692;2019-02-10T15:34:22;7.20;99.90
8806;DHT22;4439;50.889;4.692;2019-02-10T15:36:51;7.30;99.90
8806;DHT22;4439;50.889;4.692;2019-02-10T15:39:20;7.20;99.90
8806;DHT22;4439;50.889;4.692;2019-02-10T15:41:49;7.10;99.90
8806;DHT22;4439;50.889;4.692;2019-02-10T15:44:19;7.10;99.90
8806;DHT22;4439;50.889;4.692;2019-02-10T15:46:51;7.00;99.90
8806;DHT22;4439;50.889;4.692;2019-02-10T15:49:23;7.10;99.90
8806;DHT22;4439;50.889;4.692;2019-02-10T15:51:53;7.10;99.90
8806;DHT22;4439;50.889;4.692;2019-02-10T15:54:27;7.00;99.90
8806;DHT22;4439;50.889;4.692;2019-02-10T15:56:58;6.90;99.90
8806;DHT22;4439;50.889;4.692;2019-02-10T15:59:27;6.80;99.90
8806;DHT22;4439;50.889;4.692;2019-02-10T16:01:58;6.80;99.90
8806;DHT22;4439;50.889;4.692;2019-02-10T16:04:29;6.70;99.90
8806;DHT22;4439;50.889;4.692;2019-02-10T16:06:59;6.70;99.90
8806;DHT22;4439;50.889;4.692;2019-02-10T16:09:28;6.70;99.90
8806;DHT22;4439;50.889;4.692;2019-02-10T16:11:57;6.70;99.90
8806;DHT22;4439;50.889;4.692;2019-02-10T16:14:26;6.60;99.90
8806;DHT22;4439;50.889;4.692;2019-02-10T16:16:55;6.60;99.90
8806;DHT22;4439;50.889;4.692;2019-02-10T16:19:25;6.60;99.90
8806;DHT22;4439;50.889;4.692;2019-02-10T16:21:54;6.60;99.90
8806;DHT22;4439;50.889;4.692;2019-02-10T16:24:24;6.60;99.90
8806;DHT22;4439;50.889;4.692;2019-02-10T16:26:53;6.60;99.90
8806;DHT22;4439;50.889;4.692;2019-02-10T16:29:22;6.60;99.90
8806;DHT22;4439;50.889;4.692;2019-02-10T16:31:52;6.60;99.90
8806;DHT22;4439;50.889;4.692;2019-02-10T16:34:21;6.50;99.90
8806;DHT22;4439;50.889;4.692;2019-02-10T16:36:50;6.50;99.90
8806;DHT22;4439;50.889;4.692;2019-02-10T16:39:19;6.50;99.90
8806;DHT22;4439;50.889;4.692;2019-02-10T16:41:48;6.50;99.90
8806;DHT22;4439;50.889;4.692;2019-02-10T16:44:17;6.40;99.90
8806;DHT22;4439;50.889;4.692;2019-02-10T16:46:49;6.40;99.90
8806;DHT22;4439;50.889;4.692;2019-02-10T16:49:18;6.40;99.90
8806;DHT22;4439;50.889;4.692;2019-02-10T16:51:47;6.20;99.90
8806;DHT22;4439;50.889;4.692;2019-02-10T16:54:16;6.20;99.90
8806;DHT22;4439;50.889;4.692;2019-02-10T16:56:47;6.20;99.90
8806;DHT22;4439;50.889;4.692;2019-02-10T16:59:16;6.10;99.90
8806;DHT22;4439;50.889;4.692;2019-02-10T17:01:46;6.00;99.90
8806;DHT22;4439;50.889;4.692;2019-02-10T17:04:16;6.00;99.90
8806;DHT22;4439;50.889;4.692;2019-02-10T17:06:45;6.00;99.90
8806;DHT22;4439;50.889;4.692;2019-02-10T17:09:16;6.00;99.90
8806;DHT22;4439;50.889;4.692;2019-02-10T17:11:45;5.90;99.90
8806;DHT22;4439;50.889;4.692;2019-02-10T17:14:14;5.90;99.90
8806;DHT22;4439;50.889;4.692;2019-02-10T17:16:43;5.80;99.90
8806;DHT22;4439;50.889;4.692;2019-02-10T17:19:12;5.80;99.90
8806;DHT22;4439;50.889;4.692;2019-02-10T17:21:41;5.70;99.90
8806;DHT22;4439;50.889;4.692;2019-02-10T17:24:11;5.70;99.90
8806;DHT22;4439;50.889;4.692;2019-02-10T17:26:40;5.70;99.90
8806;DHT22;4439;50.889;4.692;2019-02-10T17:29:09;5.70;99.90
8806;DHT22;4439;50.889;4.692;2019-02-10T17:31:38;5.70;99.90
8806;DHT22;4439;50.889;4.692;2019-02-10T17:34:08;5.70;99.90
8806;DHT22;4439;50.889;4.692;2019-02-10T17:36:37;5.60;99.90
8806;DHT22;4439;50.889;4.692;2019-02-10T17:39:13;5.70;99.90
8806;DHT22;4439;50.889;4.692;2019-02-10T17:41:44;5.60;99.90
8806;DHT22;4439;50.889;4.692;2019-02-10T17:44:13;5.60;99.90
8806;DHT22;4439;50.889;4.692;2019-02-10T17:46:42;5.50;99.90
8806;DHT22;4439;50.889;4.692;2019-02-10T17:49:11;5.40;99.90
8806;DHT22;4439;50.889;4.692;2019-02-10T17:51:41;5.40;99.90
8806;DHT22;4439;50.889;4.692;2019-02-10T17:54:11;5.40;99.90
8806;DHT22;4439;50.889;4.692;2019-02-10T17:56:40;5.40;99.90
8806;DHT22;4439;50.889;4.692;2019-02-10T17:59:09;5.40;99.90
8806;DHT22;4439;50.889;4.692;2019-02-10T18:01:38;5.30;99.90
8806;DHT22;4439;50.889;4.692;2019-02-10T18:04:07;5.30;99.90
8806;DHT22;4439;50.889;4.692;2019-02-10T18:06:36;5.30;99.90
8806;DHT22;4439;50.889;4.692;2019-02-10T18:09:06;5.30;99.90
8806;DHT22;4439;50.889;4.692;2019-02-10T18:11:35;5.30;99.90
8806;DHT22;4439;50.889;4.692;2019-02-10T18:14:04;5.30;99.90
8806;DHT22;4439;50.889;4.692;2019-02-10T18:16:52;5.30;99.90
8806;DHT22;4439;50.889;4.692;2019-02-10T18:19:45;5.20;99.90
8806;DHT22;4439;50.889;4.692;2019-02-10T18:22:23;5.20;99.90
8806;DHT22;4439;50.889;4.692;2019-02-10T18:25:17;5.20;99.90
8806;DHT22;4439;50.889;4.692;2019-02-10T18:28:23;5.20;99.90
8806;DHT22;4439;50.889;4.692;2019-02-10T18:31:10;5.10;99.90
8806;DHT22;4439;50.889;4.692;2019-02-10T18:33:57;5.10;99.90
8806;DHT22;4439;50.889;4.692;2019-02-10T18:36:38;5.10;99.90
8806;DHT22;4439;50.889;4.692;2019-02-10T18:39:34;5.20;99.90
8806;DHT22;4439;50.889;4.692;2019-02-10T18:42:16;5.20;99.90
8806;DHT22;4439;50.889;4.692;2019-02-10T18:45:03;5.10;99.90
8806;DHT22;4439;50.889;4.692;2019-02-10T18:47:50;5.10;99.90
8806;DHT22;4439;50.889;4.692;2019-02-10T18:50:51;5.10;99.90
8806;DHT22;4439;50.889;4.692;2019-02-10T18:53:35;5.10;99.90
8806;DHT22;4439;50.889;4.692;2019-02-10T18:56:28;5.10;99.90
8806;DHT22;4439;50.889;4.692;2019-02-10T18:59:04;5.10;99.90
8806;DHT22;4439;50.889;4.692;2019-02-10T19:01:44;5.10;99.90
8806;DHT22;4439;50.889;4.692;2019-02-10T19:04:32;5.20;99.90
8806;DHT22;4439;50.889;4.692;2019-02-10T19:07:29;5.20;99.90
8806;DHT22;4439;50.889;4.692;2019-02-10T19:10:15;5.20;99.90
8806;DHT22;4439;50.889;4.692;2019-02-10T19:13:02;5.20;99.90
8806;DHT22;4439;50.889;4.692;2019-02-10T19:15:40;5.10;99.90
8806;DHT22;4439;50.889;4.692;2019-02-10T19:18:18;5.10;99.90
8806;DHT22;4439;50.889;4.692;2019-02-10T19:21:21;5.10;99.90
8806;DHT22;4439;50.889;4.692;2019-02-10T19:23:59;5.20;99.90
8806;DHT22;4439;50.889;4.692;2019-02-10T19:26:59;5.20;99.90
8806;DHT22;4439;50.889;4.692;2019-02-10T19:29:39;5.20;99.90
8806;DHT22;4439;50.889;4.692;2019-02-10T19:32:42;5.20;99.90
8806;DHT22;4439;50.889;4.692;2019-02-10T19:35:29;5.30;99.90
8806;DHT22;4439;50.889;4.692;2019-02-10T19:38:22;5.30;99.90
8806;DHT22;4439;50.889;4.692;2019-02-10T19:41:13;5.30;99.90
8806;DHT22;4439;50.889;4.692;2019-02-10T19:43:52;5.30;99.90
8806;DHT22;4439;50.889;4.692;2019-02-10T19:46:30;5.40;99.90
8806;DHT22;4439;50.889;4.692;2019-02-10T19:49:27;5.50;99.90
8806;DHT22;4439;50.889;4.692;2019-02-10T19:52:23;5.50;99.90
8806;DHT22;4439;50.889;4.692;2019-02-10T19:55:30;5.50;99.90
8806;DHT22;4439;50.889;4.692;2019-02-10T19:58:17;5.60;99.90
8806;DHT22;4439;50.889;4.692;2019-02-10T20:00:59;5.50;99.90
8806;DHT22;4439;50.889;4.692;2019-02-10T20:04:02;5.50;99.90
8806;DHT22;4439;50.889;4.692;2019-02-10T20:06:59;5.50;99.90
8806;DHT22;4439;50.889;4.692;2019-02-10T20:09:59;5.60;99.90
8806;DHT22;4439;50.889;4.692;2019-02-10T20:12:42;5.50;99.90
8806;DHT22;4439;50.889;4.692;2019-02-10T20:15:24;5.60;99.90
8806;DHT22;4439;50.889;4.692;2019-02-10T20:18:08;5.60;99.90
8806;DHT22;4439;50.889;4.692;2019-02-10T20:20:59;5.70;99.90
8806;DHT22;4439;50.889;4.692;2019-02-10T20:24:03;5.70;99.90
8806;DHT22;4439;50.889;4.692;2019-02-10T20:27:00;5.70;99.90
8806;DHT22;4439;50.889;4.692;2019-02-10T20:29:48;5.80;99.90
8806;DHT22;4439;50.889;4.692;2019-02-10T20:32:39;5.80;99.90
8806;DHT22;4439;50.889;4.692;2019-02-10T20:35:27;5.80;99.90
8806;DHT22;4439;50.889;4.692;2019-02-10T20:38:18;5.80;99.90
8806;DHT22;4439;50.889;4.692;2019-02-10T20:41:21;5.80;99.90
8806;DHT22;4439;50.889;4.692;2019-02-10T20:43:59;5.90;99.90
8806;DHT22;4439;50.889;4.692;2019-02-10T20:46:50;5.90;99.90
8806;DHT22;4439;50.889;4.692;2019-02-10T20:49:51;5.80;99.90
8806;DHT22;4439;50.889;4.692;2019-02-10T20:52:49;5.80;99.90
8806;DHT22;4439;50.889;4.692;2019-02-10T20:55:44;5.90;99.90
8806;DHT22;4439;50.889;4.692;2019-02-10T20:58:28;5.80;99.90
8806;DHT22;4439;50.889;4.692;2019-02-10T21:01:32;5.80;99.90
8806;DHT22;4439;50.889;4.692;2019-02-10T21:04:19;5.80;99.90
8806;DHT22;4439;50.889;4.692;2019-02-10T21:07:02;5.80;99.90
8806;DHT22;4439;50.889;4.692;2019-02-10T21:09:46;5.80;99.90
8806;DHT22;4439;50.889;4.692;2019-02-10T21:12:28;5.70;99.90
8806;DHT22;4439;50.889;4.692;2019-02-10T21:15:15;5.70;99.90
8806;DHT22;4439;50.889;4.692;2019-02-10T21:18:12;5.70;99.90
8806;DHT22;4439;50.889;4.692;2019-02-10T21:20:56;5.70;99.90
8806;DHT22;4439;50.889;4.692;2019-02-10T21:23:46;5.80;99.90
8806;DHT22;4439;50.889;4.692;2019-02-10T21:26:52;5.80;99.90
8806;DHT22;4439;50.889;4.692;2019-02-10T21:29:39;5.80;99.90
8806;DHT22;4439;50.889;4.692;2019-02-10T21:32:26;5.80;99.90
8806;DHT22;4439;50.889;4.692;2019-02-10T21:35:02;5.80;99.90
8806;DHT22;4439;50.889;4.692;2019-02-10T21:37:59;5.70;99.90
8806;DHT22;4439;50.889;4.692;2019-02-10T21:40:54;5.80;99.90
8806;DHT22;4439;50.889;4.692;2019-02-10T21:43:44;5.80;99.90
8806;DHT22;4439;50.889;4.692;2019-02-10T21:46:20;5.80;99.90
8806;DHT22;4439;50.889;4.692;2019-02-10T21:49:11;5.80;99.90
8806;DHT22;4439;50.889;4.692;2019-02-10T21:51:42;5.90;99.90
8806;DHT22;4439;50.889;4.692;2019-02-10T21:54:11;5.90;99.90
8806;DHT22;4439;50.889;4.692;2019-02-10T21:56:40;6.00;99.90
8806;DHT22;4439;50.889;4.692;2019-02-10T21:59:09;5.90;99.90
8806;DHT22;4439;50.889;4.692;2019-02-10T22:01:38;6.00;99.90
8806;DHT22;4439;50.889;4.692;2019-02-10T22:04:08;5.90;99.90
8806;DHT22;4439;50.889;4.692;2019-02-10T22:06:37;6.00;99.90
8806;DHT22;4439;50.889;4.692;2019-02-10T22:09:06;6.00;99.90
8806;DHT22;4439;50.889;4.692;2019-02-10T22:11:35;5.90;99.90
8806;DHT22;4439;50.889;4.692;2019-02-10T22:14:04;6.00;99.90
8806;DHT22;4439;50.889;4.692;2019-02-10T22:16:35;5.90;99.90
8806;DHT22;4439;50.889;4.692;2019-02-10T22:19:04;5.90;99.90
8806;DHT22;4439;50.889;4.692;2019-02-10T22:21:35;5.90;99.90
8806;DHT22;4439;50.889;4.692;2019-02-10T22:24:06;5.80;99.90
8806;DHT22;4439;50.889;4.692;2019-02-10T22:26:35;5.80;99.90
8806;DHT22;4439;50.889;4.692;2019-02-10T22:29:05;5.80;99.90
8806;DHT22;4439;50.889;4.692;2019-02-10T22:31:34;5.90;99.90
8806;DHT22;4439;50.889;4.692;2019-02-10T22:34:03;5.80;99.90
8806;DHT22;4439;50.889;4.692;2019-02-10T22:36:32;5.80;99.90
8806;DHT22;4439;50.889;4.692;2019-02-10T22:39:02;5.80;99.90
8806;DHT22;4439;50.889;4.692;2019-02-10T22:41:32;5.90;99.90
8806;DHT22;4439;50.889;4.692;2019-02-10T22:44:01;5.90;99.90
8806;DHT22;4439;50.889;4.692;2019-02-10T22:46:30;5.80;99.90
8806;DHT22;4439;50.889;4.692;2019-02-10T22:48:59;5.80;99.90
8806;DHT22;4439;50.889;4.692;2019-02-10T22:51:29;5.90;99.90
8806;DHT22;4439;50.889;4.692;2019-02-10T22:53:59;5.90;99.90
8806;DHT22;4439;50.889;4.692;2019-02-10T22:56:29;5.90;99.90
8806;DHT22;4439;50.889;4.692;2019-02-10T22:58:58;5.80;99.90
8806;DHT22;4439;50.889;4.692;2019-02-10T23:01:27;5.80;99.90
8806;DHT22;4439;50.889;4.692;2019-02-10T23:03:56;5.80;99.90
8806;DHT22;4439;50.889;4.692;2019-02-10T23:06:25;5.70;99.90
8806;DHT22;4439;50.889;4.692;2019-02-10T23:08:54;5.60;99.90
8806;DHT22;4439;50.889;4.692;2019-02-10T23:11:24;5.60;99.90
8806;DHT22;4439;50.889;4.692;2019-02-10T23:13:53;5.60;99.90
8806;DHT22;4439;50.889;4.692;2019-02-10T23:16:22;5.60;99.90
8806;DHT22;4439;50.889;4.692;2019-02-10T23:18:51;5.60;99.90
8806;DHT22;4439;50.889;4.692;2019-02-10T23:21:20;5.60;99.90
8806;DHT22;4439;50.889;4.692;2019-02-10T23:23:50;5.50;99.90
8806;DHT22;4439;50.889;4.692;2019-02-10T23:26:19;5.50;99.90
8806;DHT22;4439;50.889;4.692;2019-02-10T23:28:48;5.50;99.90
8806;DHT22;4439;50.889;4.692;2019-02-10T23:31:17;5.50;99.90
8806;DHT22;4439;50.889;4.692;2019-02-10T23:33:46;5.40;99.90
8806;DHT22;4439;50.889;4.692;2019-02-10T23:36:18;5.40;99.90
8806;DHT22;4439;50.889;4.692;2019-02-10T23:38:47;5.40;99.90
8806;DHT22;4439;50.889;4.692;2019-02-10T23:41:16;5.40;99.90
8806;DHT22;4439;50.889;4.692;2019-02-10T23:43:45;5.50;99.90
8806;DHT22;4439;50.889;4.692;2019-02-10T23:46:14;5.50;99.90
8806;DHT22;4439;50.889;4.692;2019-02-10T23:48:44;5.50;99.90
8806;DHT22;4439;50.889;4.692;2019-02-10T23:51:13;5.50;99.90
8806;DHT22;4439;50.889;4.692;2019-02-10T23:53:42;5.60;99.90
8806;DHT22;4439;50.889;4.692;2019-02-10T23:56:11;5.60;99.90
8806;DHT22;4439;50.889;4.692;2019-02-10T23:58:40;5.60;99.90
